TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Theft from Vehicle,2004,11,26,22,0,TRUTCH ST / W 3RD AVE,Kitsilano,487217.5784,5457415.6093
Theft from Vehicle,2012,7,19,22,0,TRUTCH ST / W 3RD AVE,Kitsilano,487217.5784,5457415.6093
Theft from Vehicle,2012,4,30,19,0,TRUTCH ST / W 4TH AVE,Kitsilano,487214.3403,5457315.096
Theft from Vehicle,2022,11,2,18,0,TRUTCH ST / W 5TH AVE,Kitsilano,487210.4938,5457219.1307
Theft from Vehicle,2023,8,15,14,0,TRUTCH ST / W 5TH AVE,Kitsilano,487210.4938,5457219.1307
Theft from Vehicle,2016,2,14,22,0,TRUTCH ST / W 5TH AVE,Kitsilano,487210.4943,5457219.1311
Theft from Vehicle,2018,1,9,20,0,TRUTCH ST / W 6TH AVE,Kitsilano,487207.8315,5457125.2085
Theft from Vehicle,2010,5,27,21,30,TRUTCH ST / W 7TH AVE,Kitsilano,487205.2876,5457029.2854
Theft from Vehicle,2017,12,6,22,0,TRUTCH ST / W 7TH AVE,Kitsilano,487205.2877,5457029.2854
Theft from Vehicle,2018,3,25,17,0,TRUTCH ST / W 7TH AVE,Kitsilano,487205.2877,5457029.2854
Theft from Vehicle,2007,1,23,17,45,VINE ST / W 10TH AVE,Kitsilano,488528.4103,5456697.2905
Theft from Vehicle,2017,2,7,21,0,VINE ST / W 10TH AVE,Kitsilano,488528.4104,5456697.2902
Theft from Vehicle,2018,8,18,5,30,VINE ST / W 12TH AVE,Kitsilano,488523.6886,5456495.3031
Theft from Vehicle,2013,12,8,0,0,VINE ST / W 14TH AVE,Kitsilano,488516.908,5456289.6959
Theft from Vehicle,2019,10,31,22,0,VINE ST / W 14TH AVE,Kitsilano,488516.9081,5456289.6964
Theft from Vehicle,2017,6,12,3,21,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.6657
Theft from Vehicle,2019,6,1,11,0,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.6657
Theft from Vehicle,2004,3,8,20,30,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.666
Theft from Vehicle,2005,3,15,23,0,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.666
Theft from Vehicle,2006,11,3,16,0,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.666
Theft from Vehicle,2012,12,21,7,0,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.666
Theft from Vehicle,2013,11,6,15,30,VINE ST / W 1ST AVE,Kitsilano,488548.7983,5457578.666
Theft from Vehicle,2003,6,15,23,30,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2004,2,13,16,0,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2005,5,14,16,0,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2005,11,27,13,30,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2010,7,24,19,0,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2013,2,23,22,0,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2014,4,13,16,0,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2014,5,6,22,30,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2019,9,27,22,30,VINE ST / W 2ND AVE,Kitsilano,488546.4473,5457480.2291
Theft from Vehicle,2018,7,20,22,0,VINE ST / W 2ND AVE,Kitsilano,488546.4477,5457480.2295
Theft from Vehicle,2018,10,25,22,0,VINE ST / W 2ND AVE,Kitsilano,488546.4477,5457480.2295
Theft from Vehicle,2018,4,7,17,45,VINE ST / W 3RD AVE,Kitsilano,488544.104,5457382.1924
Theft from Vehicle,2018,4,22,20,45,VINE ST / W 3RD AVE,Kitsilano,488544.104,5457382.1924
Theft from Vehicle,2013,6,8,12,0,VINE ST / W 3RD AVE,Kitsilano,488544.1044,5457382.1923
Theft from Vehicle,2014,6,23,20,30,VINE ST / W 3RD AVE,Kitsilano,488544.1044,5457382.1923
Theft from Vehicle,2016,1,20,16,0,VINE ST / W 3RD AVE,Kitsilano,488544.1044,5457382.1923
Theft from Vehicle,2016,10,23,20,0,VINE ST / W 3RD AVE,Kitsilano,488544.1044,5457382.1923
Theft from Vehicle,2020,9,25,18,0,VINE ST / W 3RD AVE,Kitsilano,488544.1044,5457382.1923
Theft from Vehicle,2003,5,20,14,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2003,7,3,19,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2005,5,4,21,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2005,6,2,21,30,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2006,4,12,8,30,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2006,5,17,12,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2006,8,23,17,8,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2007,9,4,16,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2008,9,9,0,2,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2009,2,2,20,30,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2011,6,19,16,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2012,11,30,19,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2012,12,2,11,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2014,9,12,10,55,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2015,1,23,21,28,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2016,11,4,22,0,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2019,12,31,13,30,VINE ST / W 4TH AVE,Kitsilano,488541.8576,5457281.4428
Theft from Vehicle,2017,10,17,7,30,VINE ST / W 4TH AVE,Kitsilano,488541.8578,5457281.4432
Theft from Vehicle,2023,6,13,12,0,VINE ST / W 4TH AVE,Kitsilano,488541.8578,5457281.4432
Theft from Vehicle,2018,5,6,20,0,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0553
Theft from Vehicle,2018,11,20,20,30,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0553
Theft from Vehicle,2006,10,12,18,30,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2007,8,22,0,30,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2013,3,19,22,46,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2013,7,16,22,0,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2015,7,9,23,0,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2015,12,8,15,30,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2021,1,2,7,0,VINE ST / W 5TH AVE,Kitsilano,488538.3726,5457187.0549
Theft from Vehicle,2004,6,21,21,30,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2013,1,21,5,22,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2013,9,25,21,30,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2015,12,5,18,30,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2016,7,25,22,0,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2019,4,18,20,0,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2019,5,25,16,0,VINE ST / W 6TH AVE,Kitsilano,488536.4088,5457093.0085
Theft from Vehicle,2018,2,9,13,0,VINE ST / W 6TH AVE,Kitsilano,488536.4092,5457093.0084
Theft from Vehicle,2018,6,20,21,30,VINE ST / W 6TH AVE,Kitsilano,488536.4092,5457093.0084
Theft from Vehicle,2018,9,19,17,0,VINE ST / W 6TH AVE,Kitsilano,488536.4092,5457093.0084
Theft from Vehicle,2018,10,18,19,0,VINE ST / W 6TH AVE,Kitsilano,488536.4092,5457093.0084
Theft from Vehicle,2016,12,1,20,10,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4211
Theft from Vehicle,2018,8,22,18,30,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4211
Theft from Vehicle,2019,5,10,0,15,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4211
Theft from Vehicle,2022,12,23,21,0,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4211
Theft from Vehicle,2005,10,30,19,30,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4212
Theft from Vehicle,2016,12,23,20,0,VINE ST / W 7TH AVE,Kitsilano,488532.8598,5456999.4212
Theft from Vehicle,2004,1,13,19,15,VINE ST / W 8TH AVE,Kitsilano,488531.4367,5456906.552
Theft from Vehicle,2014,9,15,20,0,VINE ST / W 8TH AVE,Kitsilano,488531.4367,5456906.552
Theft from Vehicle,2016,5,27,20,0,VINE ST / W 8TH AVE,Kitsilano,488531.4367,5456906.552
Theft from Vehicle,2017,6,8,9,0,VINE ST / W BROADWAY AVE,Kitsilano,488530.7518,5456804.9438
Theft from Vehicle,2018,12,29,15,0,VINE ST / W BROADWAY AVE,Kitsilano,488530.7518,5456804.9438
Theft from Vehicle,2005,4,21,18,45,VINE ST / W BROADWAY AVE,Kitsilano,488530.752,5456804.9434
Theft from Vehicle,2012,9,24,17,45,VINE ST / W BROADWAY AVE,Kitsilano,488530.752,5456804.9434
Theft from Vehicle,2016,4,8,22,0,VINE ST / W BROADWAY AVE,Kitsilano,488530.752,5456804.9434
Theft from Vehicle,2016,11,11,19,0,VINE ST / W BROADWAY AVE,Kitsilano,488530.752,5456804.9434
Theft from Vehicle,2020,4,13,16,30,VINE ST / W BROADWAY AVE,Kitsilano,488530.752,5456804.9434
Theft from Vehicle,2006,9,4,22,30,VINE ST / YORK AVE,Kitsilano,488550.9553,5457674.8132
Theft from Vehicle,2015,11,16,21,0,VINE ST / YORK AVE,Kitsilano,488550.9553,5457674.8132
Theft from Vehicle,2018,5,27,22,0,VINE ST / YORK AVE,Kitsilano,488550.9553,5457674.8128
Theft from Vehicle,2017,3,10,19,0,W 10TH AVE / WATERLOO ST,Kitsilano,486915.4067,5456751.84
Theft from Vehicle,2019,1,5,21,0,W 10TH AVE / YEW ST,Kitsilano,488698.362,5456693.1925
Theft from Vehicle,2006,11,23,21,0,W 10TH AVE / YEW ST,Kitsilano,488698.3623,5456693.1923
Theft from Vehicle,2022,8,12,0,0,W 11TH AVE / WATERLOO ST,Kitsilano,486913.8291,5456648.056
Theft from Vehicle,2022,12,22,1,1,W 11TH AVE / WATERLOO ST,Kitsilano,486913.8291,5456648.056
Theft from Vehicle,2014,9,14,9,30,W 12TH AVE / WATERLOO ST,Kitsilano,486908.9102,5456550.4248
Theft from Vehicle,2019,7,8,20,40,W 12TH AVE / YEW ST,Kitsilano,488691.7307,5456486.1839
Theft from Vehicle,2021,10,12,10,0,W 13TH AVE / YEW ST,Kitsilano,488687.8345,5456382.1028
Theft from Vehicle,2018,1,22,17,30,W 14TH AVE / WATERLOO ST,Kitsilano,486902.3819,5456348.1091
Theft from Vehicle,2019,10,10,15,0,W 14TH AVE / WATERLOO ST,Kitsilano,486902.3819,5456348.1091
Theft from Vehicle,2022,10,14,23,0,W 14TH AVE / WATERLOO ST,Kitsilano,486902.3819,5456348.1091
Theft from Vehicle,2003,12,10,18,1,W 14TH AVE / WATERLOO ST,Kitsilano,486902.3823,5456348.1094
Theft from Vehicle,2009,10,27,3,0,W 14TH AVE / YEW ST,Kitsilano,488687.6453,5456282.7609
Theft from Vehicle,2011,4,1,22,30,W 14TH AVE / YEW ST,Kitsilano,488687.6453,5456282.7609
Theft from Vehicle,2017,2,13,17,0,W 15TH AVE / WATERLOO ST,Kitsilano,486904.8906,5456246.3604
Theft from Vehicle,2006,1,21,1,0,W 15TH AVE / WATERLOO ST,Kitsilano,486904.8906,5456246.3599
Theft from Vehicle,2013,10,29,19,0,W 15TH AVE / WATERLOO ST,Kitsilano,486904.8906,5456246.3599
Theft from Vehicle,2012,8,11,22,0,W 15TH AVE / YEW ST,Kitsilano,488684.8351,5456175.8316
Theft from Vehicle,2016,10,2,18,0,W 15TH AVE / YEW ST,Kitsilano,488684.8351,5456175.8316
Theft from Vehicle,2019,7,20,19,0,W 1ST AV / YEW ST,Kitsilano,488721.3265,5457573.9743
Theft from Vehicle,2020,10,24,23,0,W 1ST AVE / WATERLOO ST,Kitsilano,486934.8194,5457622.2509
Theft from Vehicle,2005,1,24,0,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2006,1,30,23,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2009,4,24,22,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2010,11,3,19,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2011,8,13,0,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2012,6,18,17,30,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2012,9,2,11,30,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2014,9,5,19,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2015,1,15,21,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2015,10,5,15,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2016,3,10,22,34,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2020,4,25,23,0,W 1ST AVE / YEW ST,Kitsilano,488721.3261,5457573.9738
Theft from Vehicle,2013,11,30,23,15,W 2ND AVE / WATERLOO ST,Kitsilano,486931.2371,5457523.0619
Theft from Vehicle,2003,11,11,2,10,W 2ND AVE / YEW ST,Kitsilano,488718.8842,5457475.8372
Theft from Vehicle,2014,5,8,21,0,W 2ND AVE / YEW ST,Kitsilano,488718.8842,5457475.8372
Theft from Vehicle,2019,9,29,12,38,W 2ND AVE / YEW ST,Kitsilano,488718.8842,5457475.8372
Theft from Vehicle,2020,11,22,19,0,W 2ND AVE / YEW ST,Kitsilano,488718.8842,5457475.8372
Theft from Vehicle,2022,9,3,23,30,W 2ND AVE / YEW ST,Kitsilano,488718.8845,5457475.8373
Theft from Vehicle,2007,8,23,8,0,W 3RD AVE / WATERLOO ST,Kitsilano,486929.7347,5457423.4785
Theft from Vehicle,2015,5,12,0,0,W 3RD AVE / WATERLOO ST,Kitsilano,486929.7347,5457423.4785
Theft from Vehicle,2008,7,5,13,0,W 3RD AVE / YEW ST,Kitsilano,488716.3554,5457377.9008
Theft from Vehicle,2014,8,9,18,30,W 3RD AVE / YEW ST,Kitsilano,488716.3554,5457377.9008
Theft from Vehicle,2020,2,27,20,0,W 3RD AVE / YEW ST,Kitsilano,488716.3559,5457377.9011
Theft from Vehicle,2022,3,31,20,0,W 3RD AVE / YEW ST,Kitsilano,488716.3559,5457377.9011
Theft from Vehicle,2018,7,7,12,0,W 4TH AVE / WATERLOO ST,Kitsilano,486926.3332,5457323.8881
Theft from Vehicle,2020,2,25,22,0,W 4TH AVE / WATERLOO ST,Kitsilano,486926.3332,5457323.8881
Theft from Vehicle,2015,3,7,10,0,W 4TH AVE / WATERLOO ST,Kitsilano,486926.3335,5457323.8885
Theft from Vehicle,2022,5,9,21,0,W 4TH AVE / YEW ST,Kitsilano,488713.6098,5457277.2743
Theft from Vehicle,2007,1,17,9,0,W 4TH AVE / YEW ST,Kitsilano,488713.6101,5457277.2746
Theft from Vehicle,2013,6,7,13,0,W 4TH AVE / YEW ST,Kitsilano,488713.6101,5457277.2746
Theft from Vehicle,2013,9,11,11,15,W 4TH AVE / YEW ST,Kitsilano,488713.6101,5457277.2746
Theft from Vehicle,2014,3,20,7,30,W 4TH AVE / YEW ST,Kitsilano,488713.6101,5457277.2746
Theft from Vehicle,2019,9,8,14,0,W 4TH AVE / YEW ST,Kitsilano,488713.6101,5457277.2746
Theft from Vehicle,2009,12,7,8,45,W 5TH AVE / YEW ST,Kitsilano,488710.2632,5457181.3855
Theft from Vehicle,2013,4,13,23,0,W 5TH AVE / YEW ST,Kitsilano,488710.2632,5457181.3855
Theft from Vehicle,2020,11,5,19,0,W 5TH AVE / YEW ST,Kitsilano,488710.2632,5457181.3855
Theft from Vehicle,2005,5,11,1,0,W 6TH AVE / WATERLOO ST,Kitsilano,486920.3009,5457133.4669
Theft from Vehicle,2010,6,1,17,0,W 6TH AVE / WATERLOO ST,Kitsilano,486920.3009,5457133.4669
Theft from Vehicle,2018,4,21,22,0,W 6TH AVE / YEW ST,Kitsilano,488708.7893,5457087.3157
Theft from Vehicle,2018,5,3,17,0,W 6TH AVE / YEW ST,Kitsilano,488708.7893,5457087.3157
Theft from Vehicle,2003,6,14,14,0,W 6TH AVE / YEW ST,Kitsilano,488708.7897,5457087.3158
Theft from Vehicle,2013,1,17,17,0,W 6TH AVE / YEW ST,Kitsilano,488708.7897,5457087.3158
Theft from Vehicle,2015,6,29,18,0,W 6TH AVE / YEW ST,Kitsilano,488708.7897,5457087.3158
Theft from Vehicle,2016,7,22,7,8,W 6TH AVE / YEW ST,Kitsilano,488708.7897,5457087.3158
Theft from Vehicle,2003,3,5,5,0,W 7TH AVE / WATERLOO ST,Kitsilano,486919.2658,5457037.7734
Theft from Vehicle,2008,12,29,8,0,W 7TH AVE / WATERLOO ST,Kitsilano,486919.2658,5457037.7734
Theft from Vehicle,2014,9,6,16,0,W 7TH AVE / WATERLOO ST,Kitsilano,486919.2658,5457037.7734
Theft from Vehicle,2021,9,15,23,0,W 7TH AVE / WATERLOO ST,Kitsilano,486919.2663,5457037.7737
Theft from Vehicle,2005,6,4,20,30,W 7TH AVE / YEW ST,Kitsilano,488706.2224,5456995.594
Theft from Vehicle,2005,11,13,20,0,W 7TH AVE / YEW ST,Kitsilano,488706.2224,5456995.594
Theft from Vehicle,2014,7,3,9,0,W 7TH AVE / YEW ST,Kitsilano,488706.2224,5456995.594
Theft from Vehicle,2021,5,1,7,30,W 7TH AVE / YEW ST,Kitsilano,488706.2224,5456995.594
Theft from Vehicle,2009,11,22,21,30,W 8TH AVE / WATERLOO ST,Kitsilano,486917.9291,5456946.8054
Theft from Vehicle,2017,8,11,21,45,W 8TH AVE / WATERLOO ST,Kitsilano,486917.9293,5456946.8055
Theft from Vehicle,2020,2,8,23,40,W 8TH AVE / YEW ST,Kitsilano,488703.8587,5456904.0609
Theft from Vehicle,2003,5,13,11,0,W BROADWAY AV / YEW ST,Kitsilano,488701.1795,5456800.2328
Theft from Vehicle,2003,11,1,0,1,W BROADWAY AVE / WATERLOO ST,Kitsilano,486916.7303,5456849.6227
Theft from Vehicle,2006,12,12,16,49,W BROADWAY AVE / WATERLOO ST,Kitsilano,486916.7303,5456849.6227
Theft from Vehicle,2008,4,3,12,56,W BROADWAY AVE / YEW ST,Kitsilano,488701.1795,5456800.2328
Theft from Vehicle,2009,1,12,21,30,W BROADWAY AVE / YEW ST,Kitsilano,488701.1795,5456800.2328
Theft from Vehicle,2010,2,8,12,0,W BROADWAY AVE / YEW ST,Kitsilano,488701.1795,5456800.2328
Theft from Vehicle,2018,8,3,0,0,X KITSILANO,Kitsilano,487817.51,5457026.4711
Theft from Vehicle,2004,5,21,15,0,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3982
Theft from Vehicle,2004,6,18,20,40,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3982
Theft from Vehicle,2011,5,14,18,0,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3982
Theft from Vehicle,2017,1,26,18,0,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3984
Theft from Vehicle,2017,5,12,19,0,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3984
Theft from Vehicle,2017,9,8,19,30,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3984
Theft from Vehicle,2018,5,6,19,0,YEW ST / YORK AVE,Kitsilano,488723.8953,5457670.3984
Theft of Bicycle,2022,6,20,20,25,10XX CHESTNUT ST,Kitsilano,489372.9686,5458232.7364
Theft of Bicycle,2003,7,8,19,15,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2007,7,27,8,35,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2009,7,10,16,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2011,7,30,20,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2012,7,31,8,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2012,9,11,8,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2015,5,15,10,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2015,5,31,15,30,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2015,6,7,11,30,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2016,7,15,19,15,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2019,6,18,12,0,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2019,7,27,16,30,11XX CHESTNUT ST,Kitsilano,489371.2063,5458167.6272
Theft of Bicycle,2004,7,22,2,30,11XX CYPRESS ST,Kitsilano,489252.6635,5458098.976
Theft of Bicycle,2020,4,19,0,0,11XX CYPRESS ST,Kitsilano,489262.6288,5458146.9779
Theft of Bicycle,2006,9,2,3,0,11XX MAPLE ST,Kitsilano,489078.2821,5458123.5845
Theft of Bicycle,2017,4,13,22,30,11XX MAPLE ST,Kitsilano,489087.4973,5458126.4754
Theft of Bicycle,2007,8,29,15,27,11XX MAPLE ST,Kitsilano,489088.4879,5458168.2007
Theft of Bicycle,2019,6,7,16,0,12XX ARBUTUS ST,Kitsilano,488943.7604,5458051.1509
Theft of Bicycle,2003,4,13,10,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2003,6,25,0,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2003,7,27,17,35,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2003,8,11,15,52,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2004,4,11,14,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2005,9,21,15,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2006,6,24,17,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2006,7,23,12,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2006,7,27,19,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2006,8,17,14,15,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2006,8,25,17,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2007,5,23,22,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2007,5,29,21,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2008,7,30,19,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2009,7,19,14,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,6,24,18,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,7,10,15,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,7,20,18,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,7,27,17,45,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,8,14,0,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,8,16,20,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2010,8,22,18,15,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2011,5,20,9,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2011,7,27,12,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2011,7,28,17,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2011,7,30,17,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2011,8,7,15,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2013,4,29,19,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2013,6,18,19,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,5,8,17,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,5,19,13,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,13,16,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,19,17,45,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,20,15,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,21,22,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,22,15,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,6,22,15,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,7,3,16,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,7,5,15,30,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,7,14,14,45,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,7,16,18,0,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
Theft of Bicycle,2015,7,16,19,10,13XX ARBUTUS ST,Kitsilano,488900.4675,5457971.3549
